Id,SalePrice
1736,114134.25297687117
1737,340966.0632513372
1738,226469.0464748144
1739,270964.2398936333
1740,217647.22958136818
1741,187601.72822258342
1742,171091.35541112116
1743,173053.6134725011
1744,315687.4225703022
1745,222844.9737672035
1746,209922.98948005785
1747,221627.3410482694
1748,227835.61061983046
1749,154822.38776439265
1750,136167.63537844867
1751,246599.02872680378
1752,120059.12190050683
1753,146447.75909810216
1754,204124.27925309326
1755,168707.81329731745
1756,127051.3223454537
1757,119240.03027492942
1758,142360.0713341881
1759,159623.96004216492
1760,164341.7867542496
1761,143461.8370270722
1762,172284.5087541656
1763,175111.37712425375
1764,117363.30852618186
1765,149451.7551245824
1766,174441.3855187773
1767,208684.1474094942
1768,139440.1337257838
1769,170331.93482945111
1770,147424.84519474825
1771,127054.73491102619
1772,141333.42955266242
1773,132040.23417779198
1774,140471.08134414564
1775,139207.47507959808
1776,121144.68901009164
1777,117796.24968080453
1778,134852.27227997605
1779,121671.11741499105
1780,170473.08782263412
1781,132542.243434194
1782,81753.076046833
1783,133945.52370771152
1784,102954.29451599358
1785,118972.65592644762
1786,151792.90355966185
1787,165743.10294043817
1788,57551.30960123461
1789,99555.78715250171
1790,74491.84975721352
1791,192392.5568352442
1792,153375.89890711874
1793,134638.54827882664
1794,146786.8750814339
1795,144255.74260884733
1796,127897.76380025868
1797,111090.96295051863
1798,123836.48629815328
1799,114119.66816248622
1800,119543.7073334669
1801,125124.03046366079
1802,136173.7526932058
1803,151048.12971048712
1804,140546.2204198606
1805,139959.48792337053
1806,124764.92872686665
1807,127518.86101214703
1808,121237.08007476694
1809,116810.77229372687
1810,134666.32569652158
1811,91976.53291871482
1812,100844.74085071741
1813,124322.34936734462
1814,101490.72583035068
1815,57905.4490150408
1816,102522.45771319841
1817,108205.18149966706
1818,141838.71223573384
1819,129275.01487411448
1820,67556.44119331456
1821,119238.68209292585
1822,149520.69452241616
1823,44569.00577108591
1824,131189.75761211241
1825,130638.61730997378
1826,103888.35183143948
1827,108413.20960763082
1828,131388.83581035677
1829,111990.90652060487
1830,145830.40571270435
1831,148638.91889888575
1832,104890.50706608366
1833,133913.93360393133
1834,125237.24779914689
1835,139531.29496221954
1836,130453.4514317193
1837,96900.82382323995
1838,131187.2111047752
1839,83140.19345776243
1840,162925.43810717718
1841,143780.21051982584
1842,85055.82221011589
1843,132710.16453193733
1844,138914.50097572015
1845,135598.84511029228
1846,153887.49747717488
1847,161785.54312349466
1848,54739.36421885598
1849,111827.0466113366
1850,121256.56599872609
1851,154647.24534571593
1852,127385.48171427463
1853,131139.4257856657
1854,164344.86244125344
1855,147853.83298999458
1856,233322.50135599793
1857,150919.88977745292
1858,150763.88719734855
1859,120009.04476832978
1860,154386.78724518375
1861,119340.71053904062
1862,289716.596341284
1863,283086.4861252546
1864,283090.4911595576
1865,315301.2033563621
1866,325150.9021012926
1867,233508.9916393651
1868,300630.28983558965
1869,205255.34381683532
1870,222885.05789017558
1871,240460.75289120668
1872,168837.87475592506
1873,234234.68024251534
1874,138558.35729733953
1875,198074.51431844197
1876,195145.8812788756
1877,210880.79893923507
1878,205731.968950544
1879,133292.19257283004
1880,132253.05131611915
1881,242853.12355880826
1882,252952.3039665835
1883,190370.69557813642
1884,213225.15752641155
1885,241073.99574658787
1886,294776.05374287633
1887,201258.5459023968
1888,275831.2199421078
1889,164050.81292895903
1890,124524.43818984476
1891,138424.6042154127
1892,107745.38661512331
1893,133644.16713575018
1894,128974.88773443106
1895,140526.5774726214
1896,126710.49061380848
1897,112979.94491368426
1898,112410.9329576495
1899,149288.33772209554
1900,136152.69234338016
1901,159500.8597269158
1902,147998.60741717633
1903,226703.64896596863
1904,140712.50301070645
1905,186749.5165049637
1906,134190.16784119516
1907,203332.01699268003
1908,111219.15397685551
1909,139972.5497573245
1910,126058.77002963745
1911,200281.1779702094
1912,298097.13658300345
1913,144729.23365781715
1914,52559.63914641735
1915,313238.56104167766
1916,62115.74132198356
1917,255820.6237773941
1918,139109.19831476995
1919,166451.30061826145
1920,154680.07048520402
1921,404302.4499756057
1922,306327.23791804817
1923,226582.30577004666
1924,233912.65784463854
1925,206131.51124787383
1926,386010.51310087927
1927,135416.97345657393
1928,157201.15029991965
1929,124657.20054788709
1930,134708.37693785454
1931,135791.1861362946
1932,137234.2325997473
1933,169486.69050302665
1934,178828.7146803632
1935,169058.51662986013
1936,186666.45161729603
1937,180873.43699955926
1938,162555.04834851206
1939,237784.4536842279
1940,185471.89750208397
1941,173411.98209117426
1942,185838.62963577252
1943,206264.50275265783
1944,337362.968624588
1945,374174.186444098
1946,139722.7575955386
1947,251009.8557820797
1948,174284.31690612566
1949,239162.62771500638
1950,174453.93821405628
1951,274677.15702775377
1952,230180.66817038826
1953,171639.93438338867
1954,189415.0382064844
1955,134119.09032799455
1956,309321.76007089973
1957,152852.47063489328
1958,305695.6053273724
1959,146122.41994754714
1960,112385.16207353352
1961,119510.20169504166
1962,93123.16206721227
1963,99217.39858362608
1964,108630.70453732395
1965,150323.47141659207
1966,143237.3915839664
1967,290805.19244596077
1968,415822.8835100427
1969,395162.953095586
1970,432732.00551621075
1971,421987.3406224302
1972,369856.0865455254
1973,265396.8962175181
1974,320734.1637090035
1975,453911.42910015874
1976,270454.8106896977
1977,334817.7343351857
1978,368801.5945105478
1979,323136.8171179665
1980,200021.99582509813
1981,342859.07627926604
1982,226749.09955426396
1983,204063.03384940134
1984,169042.34851981455
1985,217693.21143062497
1986,211002.22526189155
1987,175812.6581890493
1988,176101.79877336105
1989,189466.66473231034
1990,213194.68502191256
1991,221960.90214149782
1992,216767.43831891564
1993,172163.13947913446
1994,240096.27542346864
1995,182370.75469497702
1996,265501.0636025846
1997,310251.79740639153
1998,349774.9638228459
1999,260089.36301908852
2000,309510.004485625
2001,269024.0012383926
2002,233282.141351149
2003,248653.93329240853
2004,259543.68688164925
2005,218547.22917880613
2006,225139.73385807915
2007,249302.6806275994
2008,208031.9950690801
2009,193843.48329351048
2010,188810.84908408593
2011,134403.10141016313
2012,172393.54043562582
2013,179613.0229915467
2014,183605.97376329117
2015,198012.0451124082
2016,192654.82358722037
2017,196259.18228563757
2018,123601.19424094478
2019,133279.89505144913
2020,109081.28526758573
2021,105960.06764578566
2022,176099.3727171485
2023,145020.3083518009
2024,253480.48812037965
2025,370768.8683807803
2026,175095.38534264977
2027,151226.8318617808
2028,158471.35716886842
2029,166110.13983107056
2030,270445.7811058268
2031,237001.16773533108
2032,263861.8557443957
2033,265132.2046883311
2034,164884.2067864369
2035,208621.12593665306
2036,200945.89738714372
2037,220458.75671010633
2038,309999.80799327116
2039,211660.77855320947
2040,357102.7134919278
2041,289945.3705309345
2042,199517.91227780562
2043,168891.74669448828
2044,172287.04841595356
2045,219078.4512273001
2046,146932.3157105567
2047,144072.9607450546
2048,135144.91347175778
2049,141823.9220474675
2050,176412.5726173936
2051,104664.18947013222
2052,126356.53236669404
2053,147883.2518869862
2054,89487.1622691115
2055,153918.60181980045
2056,140982.91471824405
2057,121544.30303455627
2058,220497.60545992196
2059,129089.72130392578
2060,167742.5332607726
2061,175066.9354371402
2062,134639.76147777616
2063,118534.64643791407
2064,140744.9826260283
2065,120033.75598672549
2066,170310.38412633812
2067,118794.38230925449
2068,139649.14349354935
2069,88439.94030138824
2070,112851.39122938595
2071,86085.47882311794
2072,124150.40754686363
2073,133189.08835257526
2074,180244.79997620892
2075,152342.87322248038
2076,118030.4264683555
2077,156591.08218211835
2078,128100.43856201728
2079,131146.45466320013
2080,118875.5858093923
2081,128214.76796115527
2082,130388.93135282503
2083,142696.48149316266
2084,112039.53218381171
2085,120080.78104067991
2086,111027.99533509527
2087,119175.04671658223
2088,99136.49284701019
2089,84806.88652047685
2090,132633.036452069
2091,115128.29495826247
2092,123781.5183543204
2093,117492.04252859208
2094,107608.73467646354
2095,142315.44075847158
2096,86639.25609403249
2097,91544.08233730412
2098,138099.5059765148
2099,53671.9209137846
2100,83984.81697528966
2101,113940.9276593073
2102,128504.05945359671
2103,105253.99929347931
2104,124878.5942587453
2105,122181.33279120908
2106,64604.99958362528
2107,209505.68281506214
2108,116363.06587871666
2109,112693.9480826728
2110,126822.77079037848
2111,146588.8448000805
2112,133372.21061127368
2113,125351.3746270532
2114,116440.28117475919
2115,160648.00783997253
2116,111255.90727975374
2117,146626.43063709387
2118,121902.2320735519
2119,107977.10994076145
2120,109900.95417942764
2121,111627.63005464869
2122,108963.53937194246
2123,90658.14340298017
2124,161144.34665244483
2125,124567.1024710533
2126,162132.0571677854
2127,161478.80668363816
2128,135904.94112509582
2129,97712.53147971335
2130,136851.2398733666
2131,149450.0115860551
2132,109073.38489339118
2133,119328.30232465274
2134,120703.0601866502
2135,97273.03489141591
2136,76389.56705525862
2137,108986.30513083278
2138,134693.0430313187
2139,152626.680726537
2140,137420.0581755453
2141,146385.4560893791
2142,131176.59059927886
2143,144098.80708141596
2144,119752.78040421414
2145,136346.1011012148
2146,163011.27239887117
2147,137357.83997668637
2148,127829.40934688946
2149,138094.9423029376
2150,222719.72161308173
2151,110347.05169908535
2152,154599.8691902347
2153,158032.6572291289
2154,106067.91278983945
2155,137103.86821843672
2156,265731.5516757154
2157,227277.7931432173
2158,235498.4985420317
2159,206457.59033040877
2160,173545.8047330188
2161,246323.04281738133
2162,397420.7421534282
2163,340288.59588898724
2164,238648.11735596418
2165,189839.20012880137
2166,143876.5513770762
2167,213398.31584262883
2168,202974.02800406667
2169,192644.79517747418
2170,224720.20616753437
2171,145907.0099998323
2172,132115.8884895823
2173,162740.35064910457
2174,227522.35786256203
2175,308160.2511835329
2176,316827.85515172593
2177,250483.22746977824
2178,217446.60098333567
2179,142574.92361784936
2180,197674.47469262264
2181,187979.65501884604
2182,217490.27037688493
2183,193306.67680135468
2184,124734.0462690942
2185,121702.95677351451
2186,144808.22950080968
2187,153159.02986202674
2188,154348.18187044538
2189,262887.2005839648
2190,84835.04458338133
2191,85973.59405433711
2192,84765.8032314627
2193,100758.90863263326
2194,100889.64680166716
2195,113190.74839455678
2196,101796.08334959715
2197,119387.41137339092
2198,154291.17789171805
2199,172991.37246738558
2200,138055.10645054295
2201,140528.92753289253
2202,198906.67554526983
2203,140989.2216931729
2204,168840.11961373684
2205,114799.65556280967
2206,134658.91114153856
2207,219912.84336749875
2208,244738.05419515292
2209,207356.4255456296
2210,117569.26600482018
2211,115926.900835612
2212,116334.12730927406
2213,103259.14106525162
2214,130130.12235020444
2215,100815.29560563125
2216,144832.83781769843
2217,57053.030873005846
2218,72600.75189506699
2219,65104.155291400595
2220,68455.29715769093
2221,312410.46030863613
2222,242876.0817250954
2223,269236.1976759312
2224,211454.10609504732
2225,133916.68412514494
2226,170986.6130718994
2227,205000.42553680472
2228,262378.96340792254
2229,244166.364167004
2230,151902.46704667425
2231,204411.43862151064
2232,175566.17164962649
2233,178416.96010648183
2234,236131.54262933863
2235,215891.17413001898
2236,262916.462212893
2237,343092.1624439719
2238,185888.393420736
2239,102142.7143044859
2240,156582.05427883926
2241,150344.85343048794
2242,130204.29283390497
2243,125303.85635645669
2244,101290.17800526282
2245,96327.0406384358
2246,147013.1283335088
2247,107064.01360041626
2248,126492.50646012764
2249,125699.05427360508
2250,130382.72910759591
2251,127473.56765665897
2252,172530.99643778437
2253,156977.19389814386
2254,176647.49430633706
2255,188547.5183088647
2256,178931.39845655658
2257,210415.82037912955
2258,167417.6157463918
2259,175432.7589827443
2260,156279.59270249578
2261,181407.12646365643
2262,213038.6721041679
2263,348873.3515941951
2264,431299.81742614415
2265,164920.74269411401
2266,279684.35758455313
2267,365632.99459872145
2268,380014.4533532983
2269,152819.36674385148
2270,186190.09801739454
2271,227072.4237507657
2272,207896.0381914361
2273,165971.52807041872
2274,179148.09437567438
2275,160148.86409811207
2276,191154.38384195857
2277,182157.95266142813
2278,146954.8359934109
2279,128569.6815973693
2280,119460.2210443239
2281,169473.10645673078
2282,181936.83371921084
2283,103800.08789776826
2284,111407.31791122729
2285,145161.58644700082
2286,127795.68178982173
2287,349464.89648069144
2288,274083.8552154113
2289,378960.8010388594
2290,440507.8846403933
2291,318260.92784299375
2292,430447.7576398657
2293,468516.1449263476
2294,409134.5484086486
2295,474717.7686613346
2296,279553.58015160327
2297,318721.3441785226
2298,335163.4756852662
2299,369772.29729834356
2300,335513.34237113676
2301,275454.6615067432
2302,240036.0844319145
2303,245472.27176740815
2304,244972.86190888417
2305,194146.6588699325
2306,191550.72473023547
2307,193365.0623363769
2308,226157.55616077897
2309,273313.4392227252
2310,211434.4131877034
2311,199920.780981622
2312,175436.89920414964
2313,172080.97780850687
2314,175747.33723447483
2315,176568.9275665322
2316,182889.4835282391
2317,190191.79462859925
2318,178280.95544255624
2319,179079.4033205942
2320,176705.56151540126
2321,249697.48123952103
2322,173993.5952841943
2323,186445.84801772755
2324,177423.9367049531
2325,209710.30846330838
2326,172240.32915366883
2327,211172.5058349706
2328,222807.97716458488
2329,184534.92196480595
2330,177575.9956432144
2331,360422.0952265476
2332,394758.22797212994
2333,314075.95961743995
2334,259132.12362428612
2335,273442.9526304597
2336,329569.478454006
2337,193586.94628116488
2338,258581.89672301803
2339,223299.11742505853
2340,401924.27880754357
2341,215079.7274027447
2342,232727.11464334806
2343,221943.97458612052
2344,226369.76013373223
2345,236119.96840287803
2346,217212.0148792837
2347,200517.11436833296
2348,237364.7485613173
2349,165593.65870159995
2350,274176.57576546824
2351,252709.75805730143
2352,253536.45643076024
2353,243276.6063668066
2354,126748.62255168945
2355,141759.31385968634
2356,148952.41011866444
2357,194727.17778882472
2358,196483.69088913815
2359,133526.88311439293
2360,121209.51882834804
2361,139626.5636827289
2362,267558.79165388254
2363,138633.42844239454
2364,158118.40655438125
2365,221017.92611342354
2366,190028.18965356282
2367,228576.5073466324
2368,209169.95791390867
2369,222410.98544998319
2370,165428.56776797984
2371,167322.35489863236
2372,185893.79447256232
2373,274035.9762190255
2374,311814.78054760647
2375,240700.43535766698
2376,296919.1944463286
2377,339794.300977277
2378,149763.86654906964
2379,205486.77964233793
2380,144557.46621370994
2381,167921.07215253808
2382,201757.3783663334
2383,206616.4705418942
2384,237827.80026648057
2385,156287.46352091906
2386,143353.83076268432
2387,137810.63132216886
2388,99097.50700985763
2389,126879.47297023074
2390,151891.63697418998
2391,139620.82292974376
2392,115353.67273881537
2393,168327.9314856335
2394,146530.6287923361
2395,210288.6135593994
2396,148121.12196694768
2397,210996.04979141697
2398,127174.88194793879
2399,60313.02908971575
2400,55364.041685201475
2401,119626.6845707002
2402,135257.3278660234
2403,137466.46445842856
2404,146452.9643062849
2405,159220.266115305
2406,142347.46920217757
2407,124812.85136674113
2408,136914.63461263783
2409,125677.49194343877
2410,161161.93115161263
2411,119385.59555503904
2412,154101.03384783852
2413,135060.6725775328
2414,144789.68615734967
2415,134964.48074533112
2416,126488.74448219115
2417,136436.35782008868
2418,130196.18700175705
2419,124174.24430987898
2420,125138.90530829143
2421,147597.6071046642
2422,116964.90359959633
2423,109576.81158963167
2424,155450.7410994451
2425,221219.10732909062
2426,126404.8454512907
2427,132029.24567202525
2428,173833.7178886411
2429,111566.81232317958
2430,131333.34796525908
2431,107387.31155279647
2432,140069.40991241304
2433,141305.28972377686
2434,143729.8868290678
2435,146526.1706224105
2436,106696.17596704059
2437,102270.56112929374
2438,122614.90373985787
2439,108152.56583601711
2440,125319.34852757072
2441,96383.98880663239
2442,99685.06273495086
2443,121318.37379596918
2444,126704.92905814918
2445,87082.6545938808
2446,126000.9495485783
2447,180516.7613402926
2448,134755.20815072092
2449,109629.51825537994
2450,149912.17650935324
2451,123931.8847389408
2452,194511.7740231289
2453,95957.40549593135
2454,120713.24196050415
2455,112319.88979249528
2456,128287.84482231317
2457,130651.41315701284
2458,122987.26451878143
2459,111057.05208131988
2460,136770.902930926
2461,123628.76096056028
2462,127477.52472818545
2463,124711.95851138433
2464,184695.9481481876
2465,139461.9081857773
2466,116751.50290913603
2467,140386.76880238517
2468,86583.26278228423
2469,89070.4485735181
2470,177791.64711883393
2471,199402.52292912966
2472,177124.59479881427
2473,117633.13294459868
2474,83995.07028308783
2475,224447.14331787877
2476,117843.34216046931
2477,130986.20297897013
2478,155624.57984942565
2479,106734.17633099979
2480,141951.0643779173
2481,124248.33036762882
2482,128750.2290936947
2483,113144.56308046664
2484,125624.18693919292
2485,127472.72988247727
2486,151271.5458343957
2487,193261.27881671992
2488,157055.5388999101
2489,155304.34889740517
2490,142548.5301986143
2491,90093.93477536963
2492,184809.49749032274
2493,144005.24454479144
2494,148125.14973270716
2495,94586.84278221606
2496,251378.29702106002
2497,157589.40929148454
2498,109520.01093455688
2499,91739.08297497474
2500,125383.51470489665
2501,133788.59130213267
2502,137435.88573915328
2503,99287.00395265855
2504,194729.15905985117
2505,230168.5673334337
2506,257108.18524417342
2507,292385.17723533895
2508,255841.1440601737
2509,214864.13010480115
2510,221390.25975189763
2511,179235.87342893824
2512,212716.0477992299
2513,222981.02267104012
2514,262792.6652743957
2515,148816.6466227763
2516,173149.74884582052
2517,139662.7070276827
2518,148681.34032156089
2519,230509.87452172747
2520,209669.36963901293
2521,188983.36890526285
2522,226465.05076500823
2523,127419.32954350601
2524,136931.01357493637
2525,142822.57604987675
2526,137254.25457804571
2527,115038.15854339751
2528,124944.8969185321
2529,135056.2852529426
2530,119206.42935556424
2531,244226.88594841587
2532,227897.90439529117
2533,194802.31153018746
2534,238991.7260091465
2535,296659.5048464405
2536,237410.99834423605
2537,238065.1968161455
2538,183224.88511794657
2539,187081.90998748655
2540,174978.3666852173
2541,179677.28570004244
2542,163477.09508214233
2543,124043.25540352735
2544,122578.93502259006
2545,130282.40099218547
2546,140264.5314719071
2547,137216.24961410102
2548,160537.23799417817
2549,155038.45006184684
2550,437284.78863105027
2551,142781.69328037102
2552,122366.59982950815
2553,81375.32369812681
2554,105200.76908087979
2555,109934.60405908537
2556,92833.49928900301
2557,113889.9919355655
2558,171810.98739638773
2559,131795.07045042136
2560,143512.51272526465
2561,130791.47932831696
2562,132724.87096227508
2563,140277.57984608176
2564,190214.55715585477
2565,138348.63189343325
2566,147357.25432822414
2567,133287.9790781836
2568,190928.81746881816
2569,209232.86660322658
2570,118535.6218036445
2571,172039.82941742186
2572,153465.86236470708
2573,219852.5630733037
2574,275516.6079388143
2575,131389.28665762895
2576,118169.03527336824
2577,154176.1674325275
2578,86956.45313521445
2579,66806.70181756526
2580,115327.06172155945
2581,117102.61112789516
2582,111049.5924404209
2583,276387.9978754603
2584,170382.8396661084
2585,176258.24692426925
2586,212728.9114016413
2587,191027.74248361625
2588,139247.69502194834
2589,148184.86829713083
2590,212990.82068800027
2591,229570.72445268088
2592,219529.50600315165
2593,249088.8415837527
2594,171619.68597452677
2595,201773.77037485645
2596,300372.95690405235
2597,181281.66288581965
2598,279942.0778058228
2599,323109.04539473436
2600,135443.3995941877
2601,136220.9475687721
2602,83417.43003668897
2603,91550.39899835181
2604,84745.69435558494
2605,80514.91516994726
2606,145651.33993539217
2607,190948.653295091
2608,188070.61812017375
2609,156538.93112951107
2610,111008.14325998312
2611,122941.60399700522
2612,152119.51052849277
2613,128148.23858606034
2614,122072.10926153063
2615,158927.72406946454
2616,147007.12367286914
2617,170903.83174616034
2618,180783.87192063814
2619,202037.6781164957
2620,184658.0201300865
2621,179322.59891683518
2622,184241.3175609701
2623,244969.16693928186
2624,283652.65264360054
2625,304491.40360045346
2626,162588.87313668974
2627,168634.6943656991
2628,427131.92727037676
2629,449810.68636208115
2630,353838.45101663575
2631,458258.3885193913
2632,408050.74489716964
2633,303985.61638412555
2634,387636.80558704917
2635,152705.88166098183
2636,190181.88864475663
2637,170637.26311991716
2638,255978.99031234125
2639,184690.78707291489
2640,154998.54907521675
2641,104238.95473263405
2642,186169.81776483083
2643,105257.78375332769
2644,125636.12843462185
2645,101177.13998943138
2646,92017.17800730222
2647,103154.13310394855
2648,139206.4256020629
2649,141462.91687367388
2650,134294.33933625024
2651,145509.18304586326
2652,428067.6591246253
2653,252696.32824813933
2654,250358.37452226435
2655,405280.822178434
2656,320489.9017524344
2657,339383.1235809698
2658,295876.8228015257
2659,296839.3809804694
2660,333878.15184854757
2661,361203.0611601803
2662,357394.84080238576
2663,267234.7483033614
2664,268393.2451768342
2665,308578.2790958078
2666,273277.21600467106
2667,163977.34598462263
2668,177750.68299023245
2669,179169.8054698523
2670,282117.4024560584
2671,181676.04326615957
2672,189376.14112452578
2673,212351.67904309908
2674,206253.51402975767
2675,170790.30847949756
2676,184347.57046993228
2677,193723.77007975534
2678,262114.07044382964
2679,281278.7168150678
2680,284357.08334723674
2681,407826.66119744966
2682,318938.74382190395
2683,509526.1890907452
2684,307374.08426908357
2685,327597.6052226362
2686,260965.36379939714
2687,318911.57241949654
2688,217493.38565806238
2689,202925.86121585034
2690,426219.4130013496
2691,189881.87207342265
2692,132811.3627925344
2693,195742.90042300243
2694,125160.85294252049
2695,189781.47038127232
2696,183465.4214552462
2697,188400.1269017397
2698,195068.26192275702
2699,175435.03944351713
2700,158151.25520333648
2701,158378.1916107304
2702,114598.81955011866
2703,129401.15721615894
2704,142504.4304915751
2705,121871.64477752123
2706,114788.73474191171
2707,121525.34219987813
2708,133930.80376848177
2709,107964.45212487814
2710,123877.41609136818
2711,290452.6371088866
2712,369204.440572378
2713,168639.07659707894
2714,150022.69856269093
2715,171097.5532108146
2716,151394.94364271263
2717,184480.49273646774
2718,226900.68360442994
2719,159256.3443581882
2720,171909.0830109528
2721,136192.41411375505
2722,160332.4572482817
2723,143858.53332452336
2724,130412.83579992755
2725,133868.14135135122
2726,144281.77765325367
2727,177238.965763542
2728,170802.65457849382
2729,145957.68758623677
2730,143792.129621844
2731,127137.0067845953
2732,125258.73778316175
2733,156911.8526591282
2734,142197.24883097928
