SK_ID_CURR,TARGET
101031,0.0258665110365398
101041,0.025660450714699433
101051,0.015951476991101606
101055,0.10503968811142131
101056,0.2884810525514705
101057,0.07248614506235833
101064,0.020335747907704708
101079,0.10191021020064737
101087,0.05452215062552168
101090,0.026825624984140973
101092,0.0736410589059164
101097,0.10602591862602553
101099,0.01884002283391604
101107,0.07195027969440128
101118,0.06259075962317098
101125,0.08053388311404627
101126,0.022472992621982515
101128,0.02242073534277202
101136,0.17482639565388475
101140,0.1739783229705859
101149,0.17320677017920352
101160,0.0605704816423076
101169,0.21958928330749009
101181,0.027593977746731824
101186,0.01744094022055018
101190,0.09844971485311561
101193,0.12690525420006069
101194,0.05705758777963747
101198,0.19727334626596843
101200,0.03609353371406542
101204,0.029678780700468147
101211,0.04997412254950314
101213,0.07736995747727433
101223,0.04081577468241192
101225,0.07285050440989546
101237,0.07197700490643877
101243,0.07630191333124424
101244,0.13960836828811568
101258,0.0684034265162982
101259,0.20885732359641046
101268,0.1682855763022406
101269,0.01848215359421355
101271,0.20721495230184536
101279,0.04167629842860656
101281,0.0568833191663418
101287,0.06154031369589508
101292,0.0394790030574325
101294,0.03916772983033612
101296,0.06573087362420808
101297,0.03237784845755019
101299,0.07079817164336194
101301,0.03662319893269727
101305,0.07753708005882645
101308,0.057469712240830174
101318,0.02035835782355574
101327,0.2641158582658494
101329,0.03421429306268478
101332,0.03991591029081376
101337,0.05232760851618138
101343,0.02513877843055303
101345,0.03599984802338163
101346,0.02232080775760796
101353,0.015772584479794356
101354,0.09449454613549996
101355,0.24771023821870528
101356,0.023137942265141653
101362,0.09825734764185633
101363,0.3215736737507446
101365,0.03064376120627233
101366,0.15971877799319728
101367,0.25229649378818264
101368,0.016032289903223862
101374,0.19047247758228092
101380,0.020451323579244497
101383,0.029196558676330114
101398,0.04206068568161986
101399,0.31045634247303355
101401,0.22516150121454295
101412,0.09268828522257766
101426,0.0373936492490725
101427,0.3762433557482411
101428,0.1496171534422518
101429,0.22451812333572632
101434,0.04526156904085154
101440,0.16545028292512012
101448,0.06985025760630116
101449,0.06101993359176552
101465,0.030620114939681514
101467,0.023625329614667488
101472,0.08018121946555137
101478,0.11023252904769798
101497,0.043237206924307096
101504,0.14405277064121952
101547,0.01897223773337049
101548,0.07153431498925895
101555,0.13987459065048782
101570,0.04484538924063089
101572,0.06587875422015704
101578,0.050127426089327715
101580,0.11908110058104053
101588,0.13835494946843568
101602,0.034447725636377054
101610,0.09724249867993554
101614,0.05894311435645381
101616,0.02803737013250469
101643,0.09824142212429127
101644,0.03672151032473382
101649,0.07630226234122518
101650,0.10147752581549015
101665,0.021597119474859226
101667,0.08958567041213054
101669,0.054099478065953124
101674,0.06911651732767712
101675,0.0550367375304901
101678,0.058421249046275305
101682,0.07309505015942813
101686,0.040052834554793255
101697,0.2289887852150891
101700,0.22037425812498523
101711,0.052153192123702424
101714,0.041442891185366024
101715,0.25557078275156353
101728,0.048622895362277464
101732,0.044025052850788574
101757,0.09382635979002804
101758,0.04976124075708158
101759,0.06770859466625714
101762,0.027448405342206546
101764,0.039930694882686815
101780,0.40434111593618793
101784,0.023487996498561797
101789,0.027499156138161517
101816,0.07603752070329232
101819,0.02603257294718811
101827,0.02200695929040855
101863,0.08553923920894171
101867,0.0579433938465661
101870,0.03174976495264655
101873,0.24236198866623082
101878,0.15655570689534282
101879,0.027640698987385668
101880,0.018987055652031112
101887,0.060102372551959216
101897,0.025647037710209927
101901,0.15073266444130376
101903,0.2772292812111893
101920,0.021109790812785
101921,0.03759107785537848
101922,0.02761040563733534
101961,0.11888086706814739
101962,0.07598293088928362
101971,0.05576782924471217
101976,0.40250943637695696
102002,0.06211260407704272
102005,0.06453494560106934
102007,0.6152658190084573
102017,0.016010811735756025
102019,0.2877252828180721
102029,0.01810076152739901
102051,0.22656366624642832
102052,0.01852093844837178
102054,0.03353832075795363
102062,0.07651607665752377
102067,0.1450387691087149
102068,0.055344431618936415
102070,0.052326022530117706
102090,0.08665385655487869
102092,0.04618861469222343
102099,0.10977295010465436
102100,0.018831010746339086
102112,0.10297435022236714
102113,0.035436470873278676
102122,0.15222930731654336
102123,0.09850851263551537
102125,0.05417008401006537
102126,0.1414153132126434
102146,0.05090743514273828
102147,0.10283693298759944
102151,0.03797595278085937
102158,0.10520473395467218
102159,0.04309280107637824
102162,0.11027120121406418
102165,0.05475044598081675
102166,0.025507518673705987
102174,0.038695887698287704
102193,0.12589729128438565
102198,0.048090337201967676
102205,0.10170948621520766
102206,0.02296267902386653
102218,0.02822546081790933
102221,0.0501275068854843
102230,0.05563931681175429
102238,0.08135416404827665
102248,0.06576616494417785
102252,0.24825573169394852
102259,0.08009406953058247
102262,0.12888882121276413
102273,0.05442706270203009
102286,0.10092370504084107
102293,0.021944728601619206
102294,0.04203929817046182
102296,0.05098047400580868
102298,0.06542198378464582
102303,0.0274928754369327
102309,0.04988523399228366
102315,0.05528485909475917
102340,0.03601763741685701
102342,0.09071454308163378
102344,0.05212075571823495
102346,0.07443004771760692
102347,0.014368838643175225
102374,0.03555846687497892
102380,0.026095974432709976
102387,0.03868011335490532
102393,0.05548239154433605
102403,0.022413852271166684
102413,0.10942610762607533
102414,0.016694556336801614
102415,0.04288999218237542
102416,0.15897756326038148
102439,0.04256385675692051
102441,0.036969909813666296
102443,0.025531761899229198
102444,0.04702401498581111
102445,0.13588448841226525
102448,0.05547041448240855
102449,0.04126973592315214
102450,0.26064615893918525
102456,0.061350941563928105
102458,0.13914903122761596
102459,0.046803856133756594
102465,0.018542429089000487
102470,0.12050886006623814
102471,0.07334669819607771
102475,0.07253222189340182
102476,0.10746619680643248
102506,0.07493914098293014
102509,0.052833167755658654
102519,0.03254069241643672
102522,0.07948913638854022
102545,0.03268598289479114
102549,0.043118967462352026
102562,0.028583429709285135
102563,0.029098182300173504
102568,0.12505552385036386
102582,0.13415865003154887
102592,0.020968563134759408
102597,0.1307532756155054
102605,0.03082883449375772
102614,0.029558758409668675
102617,0.07211704873391836
102634,0.15014169496399343
102652,0.035469003824334
102655,0.019870390294155927
102671,0.07456066788219486
102694,0.20973143660088414
102701,0.03630529683408606
102703,0.023880428933274293
102704,0.019200389681483316
102713,0.01856020605250964
102720,0.1397681103093502
102731,0.04130163626244631
102733,0.04329458092667305
102749,0.030672657857210912
102755,0.03268007104803575
102763,0.021209332604035375
102770,0.060957631061680506
102772,0.10009238443512493
102799,0.21275660631085921
102838,0.020265662619052445
102854,0.0318338895499249
102862,0.09119897033365723
102863,0.027597641163632038
102867,0.022462581970430565
102868,0.01847289304770238
102878,0.11837182966287554
102887,0.06846214981933203
102898,0.2008115958257946
102904,0.18459305749522192
102912,0.07094274915169924
102919,0.030789313772297468
102927,0.07234241610034023
102932,0.05091175658222582
102933,0.23325769601233787
102935,0.022531082797547123
102958,0.07385444123260089
102969,0.1481309378342752
102971,0.03148729530165505
102975,0.05927361230661054
102979,0.0560808098121527
102982,0.020759527885057312
102987,0.08497022996365095
102989,0.09632183880387521
102995,0.09652263071414537
102996,0.029965795316703337
103000,0.0604043930171491
103001,0.05519267116465049
103004,0.06549759076678242
103010,0.041961934831352
103025,0.19219644712701686
103029,0.06347355606641521
103046,0.08453734554738093
103056,0.04789271163562333
103062,0.07605189473065177
103078,0.026391676124413142
103083,0.013494201394686184
103092,0.04179920253365758
103096,0.086729348266272
103097,0.1218290172569572
103102,0.12839464205741594
103112,0.08059723541372572
103132,0.04390828212543946
103144,0.06492461380652761
103145,0.11940815966455327
103146,0.031896434312199635
103147,0.08093057368827652
103158,0.022048669032893882
103171,0.11605104446684603
103173,0.03874097531119532
103184,0.027471241546452505
103195,0.15033066223737043
103196,0.04847776722937648
103206,0.02011253683534343
103230,0.15195169667054653
103231,0.1745848316791916
103232,0.038069652418786175
103239,0.06700494080698949
103240,0.1418868187256464
103243,0.036137274620897025
103252,0.10521348048613388
103258,0.04593477412310249
103259,0.25346786898400914
103279,0.0217990242982592
103280,0.014483294074645384
103286,0.01980913563543615
103287,0.3876748567501597
103290,0.026396428386710254
103298,0.03520325358594235
103315,0.017516131852774983
103319,0.06139909086587557
103334,0.084773321329729
103336,0.10098774388101608
103345,0.03505024406139738
103368,0.025862779551090884
103371,0.1995273620045091
103377,0.0929567053563154
103398,0.0207204248710432
103404,0.05248268226480382
103408,0.18233769267448843
103410,0.05472355821426923
103418,0.023818028600232105
103420,0.18783781708979577
103432,0.07473569279790435
103433,0.02181420798617006
103436,0.017011052223468992
103440,0.03871280676678075
103453,0.05245169074669981
103459,0.04359163325266978
103460,0.028027315427251235
103461,0.03472906488021281
103462,0.05500859762097443
103473,0.07782007118001491
103474,0.027216496228039445
103475,0.14072938424731543
103478,0.1930259587786372
103480,0.1553241549512851
103484,0.023239834517845698
103494,0.11351786508572126
103513,0.07859193103806733
103515,0.06712280709268285
103516,0.21279295114438157
103525,0.19617849934990564
103541,0.22858451243087685
103544,0.027177779518458157
103562,0.31939844151099156
103570,0.36161142358960785
103572,0.2908902436991047
103574,0.021804626963588893
103575,0.037915588364417725
103591,0.15119591378025668
103594,0.029468466619287457
103609,0.040461594717538546
103613,0.12914170397822103
103614,0.022016363823112426
103615,0.09256121951284417
103624,0.039491870272857076
103625,0.18211484861386154
103628,0.23599248823199756
103629,0.0286594342784973
103647,0.05548466327338883
103648,0.06553072457737068
103651,0.08582726236719816
103658,0.02977499402899297
103668,0.1031819265176673
103669,0.04436841546093711
103676,0.04001400693542206
103682,0.061475891049997525
103683,0.03674978087263631
103689,0.0293809736760186
103725,0.05890072265819736
103733,0.11441424400898982
103744,0.025260391511527033
103762,0.08114518231900382
103771,0.3692037629633575
103773,0.013989656351086325
103783,0.13023450784686627
103784,0.05452188067426753
103808,0.022248216193390544
103812,0.07930313932629547
103813,0.22594170836861246
103814,0.059963467144813626
103818,0.20981613848982383
103824,0.04771247781862158
103828,0.02039296210951183
103830,0.2735049497483225
103840,0.024449913229178208
103842,0.06644578714328066
103847,0.21324447445614436
103848,0.03236956749456313
103851,0.019807303096648396
103854,0.13493977680442698
103857,0.2252167037188317
103861,0.01922889350213981
103862,0.06450136691053755
103865,0.042037486966422545
103870,0.01897650256790089
103876,0.034782765575817366
103891,0.3872406132980893
103908,0.07496663904738295
103914,0.10275406691577398
103918,0.07261865760148614
103940,0.027518008915578065
103963,0.06966150893688128
103966,0.08630803833643966
103971,0.2147920418357616
103980,0.12893495583307504
103984,0.07448680748648834
103985,0.07952032311943132
103998,0.28608466899651463
104019,0.027869187710473812
104026,0.04822292781418048
104035,0.09032836419089413
104044,0.07471973064405173
104045,0.0271888971478414
104047,0.08687538730380785
104051,0.030226822851100035
104058,0.05305627494798822
104063,0.014761322592970024
104066,0.12184739123951605
104087,0.028248578961466257
104089,0.039127749800889025
104095,0.047070860167762414
104098,0.1166469289703064
104104,0.042243692067045084
104110,0.2802619041873879
104120,0.05032931262593318
104122,0.0254003942437495
104131,0.027971627201698563
104132,0.050595444809284726
104135,0.03641982306394978
104136,0.026624181007673945
104149,0.09205400602511166
104150,0.04840603487412062
104156,0.3457545188488524
104165,0.13397331814822266
104175,0.027876402802495943
104179,0.06396760032574618
104184,0.2561991444725471
104206,0.024296765653729742
104216,0.31502048276552763
104230,0.09444036282663279
104257,0.026747260856672585
104272,0.03406194801181868
104273,0.09670444729570314
104278,0.03830449459808526
104294,0.13952488893521248
104295,0.08074280975624668
104297,0.061258513745010304
104298,0.07190885656378464
104308,0.06154859342424695
104318,0.05785050299417861
104319,0.07902370952643789
104320,0.20330639594363215
104327,0.14682764262814887
104334,0.06121477611811993
104344,0.0614791874372482
104350,0.020633459619800395
104351,0.15556255270966687
104354,0.04885172062917404
104369,0.12652281779755858
104376,0.16013003844336476
104381,0.03657261645159906
104384,0.07308427868793126
104391,0.02713870582686425
104394,0.028774523730213376
104398,0.2279740062376688
104402,0.02485961943472152
104408,0.06326536336486681
104409,0.024518640716560465
104410,0.3124256994480917
104412,0.10352936824976987
104417,0.07778415277603448
104424,0.06650073740916669
104426,0.030484107870280275
104435,0.05159253563309046
104445,0.03820561396419722
104458,0.011638444528386476
104460,0.04835122721742696
104466,0.04327466926822386
104472,0.10325638055163076
104473,0.11908926943975921
104479,0.022623262479740124
104480,0.021720844549551813
104482,0.1269481172898391
104499,0.027661332982814816
104501,0.015891600183199177
104502,0.03622020993066036
104506,0.11744315861592206
104510,0.019344084463705377
104512,0.08865536217642463
104520,0.18993004873697283
104528,0.08133380957152149
104529,0.02158542402537576
104541,0.0501427893891126
104578,0.03012245902598728
104584,0.07599565126372823
104588,0.08151208460735147
104602,0.15956672950863132
104610,0.015944742783755125
104611,0.20751179137273457
104618,0.08244352453928798
104620,0.05274078479077152
104622,0.021657164784545067
104624,0.06829990745872
104625,0.1256801863971286
104634,0.08390961554560018
104639,0.10067925390572383
104646,0.04455207332220927
104647,0.037724500133752496
104652,0.025175210820556872
104670,0.12331543134298557
104677,0.030830812019998773
104685,0.07935434204141757
104691,0.03130993372551581
104696,0.08399737993414001
104699,0.014063797555639426
104712,0.09040238927209202
104714,0.02963526926026864
104717,0.07247517293165598
104718,0.014426451513986938
104740,0.11981758456475282
104741,0.05037809726007901
104743,0.0118176150639909
104744,0.04943008686983139
104747,0.07812092016949719
104767,0.05280427436542544
104772,0.2560988707465639
104776,0.27274940769312145
104779,0.028732958500534676
104814,0.015237290199619965
104815,0.02980746502030933
104830,0.0699289099748197
104831,0.12052451402637844
104833,0.10259578380072752
104839,0.04289251765672763
104840,0.0388701126962126
104860,0.16704928522777968
104861,0.05073683151073846
104866,0.06497324636665454
104870,0.02634881786535936
104877,0.0565246988567971
104878,0.019666225150442314
104879,0.045033789321413005
104880,0.04051102444679452
104899,0.05435888287976983
104906,0.03351721730339029
104907,0.08313189242192691
104913,0.13344723906080325
104916,0.05748962704508735
104921,0.04809822514706699
104930,0.06004422314516677
104931,0.24269319289764676
104936,0.03936054868409335
104937,0.040837048039713136
104942,0.026539505019208966
104943,0.03602898865086706
104969,0.058867786429029866
104972,0.24600137694994006
104988,0.1441261226770218
105013,0.03254389421451248
105015,0.02520219390268219
105019,0.044412548077073906
105027,0.0357228564299254
105030,0.08192919217233532
105035,0.3866435475056521
105041,0.020670886812901024
105051,0.17592941219115935
105056,0.0341609368050805
105067,0.5199052499122667
105071,0.1456115061866541
105072,0.02842903748129072
105074,0.20447439416940869
105091,0.07157291831148088
105101,0.045125236081670024
105103,0.0297013766403321
105134,0.04316666366520423
105139,0.04215435885177592
105142,0.10228393625732579
105146,0.05728325772174557
105163,0.024490812566031247
105168,0.08837261988704272
105172,0.02336504700612244
105176,0.37396917927034373
105195,0.047947725571612435
105196,0.15431229572853114
105197,0.016565373185639356
105203,0.03143392378219147
105223,0.15411947337022328
105227,0.12957912095922125
105228,0.015963092580080395
105230,0.16236687420743603
105231,0.2178999121744651
105239,0.023098095850353207
105242,0.06353702968674191
105244,0.04288661220340682
105245,0.06617975244109338
105248,0.04013438846778035
105249,0.10661185711679959
105266,0.11496984478461585
105271,0.2468970403922256
105276,0.0538772788171516
105282,0.04325732237283769
105292,0.0888086009603995
105297,0.016228436578138807
105332,0.059336712087066625
105333,0.02261015012615896
105343,0.02651521780837997
105344,0.047675846591198334
105345,0.13207706381131973
105357,0.05108167232613446
105359,0.047585459299846374
105366,0.07031027298953875
105367,0.061461060178886445
105370,0.014602009586695297
105377,0.034224028076995136
105390,0.06593919547803369
105399,0.018550675070105712
105403,0.08004779835199202
105404,0.04501925550458689
105414,0.03400485861973528
105417,0.05504747407503013
105425,0.21730194339470998
105452,0.10952676058509082
105454,0.09274633024266606
105456,0.06553679709114887
105470,0.05803857940139975
105471,0.020587991533549104
105483,0.09917498027082497
105493,0.08976884978169186
105508,0.09863483218905895
105514,0.0484358699420682
105515,0.020679972595361005
105528,0.32481395272382846
105529,0.02080162571666892
105531,0.07122797285496386
105532,0.06643781569680442
105558,0.02210926013593109
105574,0.030983636059549183
105578,0.015923342342911994
105584,0.35966981363457967
105595,0.10074656132131578
105617,0.16043445656393618
105618,0.0446185940793989
105621,0.0584779201170012
105625,0.04803895464609782
105629,0.10564800401050843
105630,0.025148034312620117
105634,0.03531154686686925
105635,0.024653141086314105
105641,0.06296709250427557
105647,0.0746975039841584
105648,0.05250117673506874
105655,0.03295407756534961
105657,0.03263072006043526
105672,0.11947536285134742
105678,0.17719601173525257
105682,0.048795777819690925
105691,0.04927635843485292
105692,0.03096036504366726
105706,0.06908767733726913
105712,0.04595620764829444
105720,0.04807453682603551
105734,0.02065628965660428
105735,0.03571314600991175
105736,0.10886366052551237
105737,0.023574438437724974
105738,0.13321989997626368
105740,0.18113074384806377
105744,0.02935821926614009
105747,0.04279657536379902
105749,0.13275796247845986
105754,0.04433527638538171
105758,0.04310781018376181
105760,0.08279549692178916
105767,0.12050874694143125
105784,0.17189415806434932
105791,0.040709601239517605
105802,0.1401057229352845
105807,0.17485186084257157
105809,0.025502665079951675
105816,0.0835570827112015
105817,0.026490576325218323
105824,0.08273135462460973
105832,0.057265041728382524
105856,0.03706229304609484
105865,0.024153194942558614
105899,0.24874368585416026
105906,0.020609458919454957
105916,0.045480928269057745
105923,0.05653217909006878
105937,0.06200970423699439
105965,0.01889872755229247
105966,0.13316010602856687
105968,0.03895342148149437
105973,0.022259166265562777
105976,0.13722339711975154
105978,0.06515643671542407
105979,0.05645104943095609
105991,0.04406978877968155
105998,0.11992013035874449
105999,0.02908538680628073
106000,0.227884469601113
106001,0.037960811791617886
106010,0.06703332854251894
106011,0.042020599539026995
106013,0.20887120649714017
106015,0.02901628143446255
106026,0.0165441612818817
106032,0.02519419060958192
106035,0.24066358850022868
106040,0.10480305902925638
106041,0.29359398429874156
106044,0.03084724098171396
106053,0.21449728507390275
106054,0.021870907303601927
106065,0.19919968881972036
106081,0.051601398942331324
106083,0.05895163641514063
106087,0.03385661974255889
106090,0.15234277640377933
106101,0.02764779615755062
106102,0.043767886426005154
106109,0.08073332359238636
106116,0.08986561609996914
106150,0.015425672205101772
106155,0.12383203431370624
106166,0.02061088504804338
106176,0.14685787737435052
106189,0.029128380892338202
106199,0.20700275963349724
106205,0.07480362946095931
106206,0.08769041933695673
106211,0.049288980217417254
106214,0.034184974639232805
106216,0.026483260044708457
106217,0.06384641845092334
106225,0.053474565281574765
106249,0.04660062523588354
106256,0.11967224741974795
106258,0.04960994195323969
106261,0.0727271318549124
106262,0.15867011077747156
106264,0.01836230142489753
106271,0.03572115441584735
106276,0.036764444671402725
106277,0.2126901368254283
106286,0.08245864209464257
106293,0.03615885603379995
106295,0.09070731691448716
106296,0.03841040819944503
106297,0.14417848031420616
106298,0.04201281189281964
106311,0.0353142700980336
106314,0.09306745637636546
106320,0.07491552207828543
106334,0.06854249978258962
106346,0.15372898949159874
106347,0.028082408664896696
106349,0.08745334991780734
106354,0.0388382469401647
106360,0.026193596736264813
106373,0.16780480682463603
106377,0.04900380008447734
106386,0.1863933578085897
106387,0.037349909854470266
106391,0.015102794993840431
106401,0.22177118446328375
106411,0.09775736091246484
106413,0.3163800559924411
106426,0.11890041755006482
106427,0.08157454646118317
106428,0.09353448470779853
106434,0.0553670339237349
106438,0.07943628729213342
106440,0.02856662474402484
106441,0.05722916649000725
106452,0.08930985676290001
106453,0.06803035858927868
106454,0.033508044012082606
106457,0.126617697650002
106484,0.03331250899604776
106488,0.1081825555869634
106491,0.15902234475854843
106514,0.18699195084295286
106527,0.02636066518000175
106528,0.044445176779271706
106529,0.011924744069171742
106534,0.12165679610857723
106550,0.29266464322709523
106577,0.059437004769718964
106585,0.05902671782695716
106590,0.016961816348304314
106607,0.04014116312550227
106610,0.11577268579689837
106611,0.060561488056645324
106612,0.0926607047150323
106624,0.04920961897885544
106631,0.03516537715647589
106647,0.20256138721301034
106660,0.14954867724893314
106674,0.03525756546029829
106687,0.06840737337959317
106712,0.04859359837818051
106713,0.043555736876582866
106717,0.045570701973501763
106720,0.07679125662551849
106721,0.07500447394098676
106724,0.0694860678689707
106735,0.13608674638614054
106739,0.06526739322941544
106740,0.05982787832607848
106754,0.09011375611362978
106760,0.3697713846243544
106761,0.035250438947782375
106784,0.14431692557049025
106787,0.07800489137011522
106797,0.02376816977884815
106798,0.07909250101657175
106802,0.256544107743103
106803,0.0944743319190747
106804,0.3600850716527022
106805,0.04173559246780707
106810,0.09009442907156802
106812,0.185201605391394
106813,0.07578204870385774
106817,0.0507455191008429
106822,0.03428709063536539
106823,0.03345207073080198
106827,0.022249140900264534
106841,0.13142583893653942
106851,0.11253847638152358
106852,0.0720319475767494
106853,0.23417722143325
106854,0.3626219073972609
106861,0.05604464175397181
106873,0.06471873739520374
106877,0.03682702884767622
106878,0.03189213528423367
106881,0.14904633406268505
106900,0.020644396993248
106906,0.029131862928770097
106907,0.15539463165725756
106914,0.23498592388960693
106916,0.058619759765249586
106924,0.018321629116571644
106931,0.02362259595312486
106936,0.18323479794898828
106937,0.15461794885467336
106938,0.03356208870192559
106939,0.0507005718983852
106943,0.10173559566326838
106944,0.19991072627100684
106967,0.05385313743614079
106980,0.09341390058961072
106986,0.08489445241319754
106987,0.026266913719502818
106990,0.027185574387618948
107013,0.02860193116042314
107023,0.03888613349760683
107033,0.040208479529369213
107037,0.07592427367440355
107048,0.025860508235715937
107071,0.039570029215912614
107081,0.013279769734984995
107113,0.11915922604996101
107130,0.05528218792228581
107131,0.022600028562489573
107145,0.1119881124255539
107156,0.14083182799319427
107219,0.06914948004601962
107222,0.08587755396939327
107223,0.28017383967595794
107232,0.11702922219292344
107245,0.06791163474287201
107246,0.026177605001205247
107247,0.14625886334803592
107256,0.019154748827702385
107259,0.01708792341514984
107260,0.016970823900031972
107279,0.1398035957146421
107280,0.05114482055471621
107281,0.04014271135496655
107285,0.030598879457349293
107329,0.024446741816195612
107337,0.13192886785388602
107349,0.05873087616358206
107350,0.036486570475896554
107351,0.02316638995912597
107359,0.1688761989200293
107391,0.18650011207909362
107394,0.027417529224544688
107395,0.043097314249111444
107406,0.04324631122389885
107416,0.08189047758171537
107417,0.04794764085181209
107418,0.0551939473650679
107419,0.04105627747960188
107444,0.013158825063556694
107445,0.06440546810061376
107446,0.10485145847707489
107460,0.1350792009646448
107470,0.03959621675343217
107475,0.08968100336632424
107520,0.026032044705623664
107526,0.06515091565663209
107527,0.0182321796030484
107530,0.014926109173190495
107532,0.10275699523995585
107534,0.07829708838648988
107535,0.08128495911979901
107554,0.3311750456931583
107556,0.03277006279864077
107559,0.12459861466050354
107561,0.02364697955452665
107564,0.12933328974291067
107566,0.023601777029384593
107571,0.09182296538200016
107590,0.15771583180798518
107602,0.12818883849061993
107625,0.06243825366839466
107626,0.36914534903414614
107635,0.025324862134551537
107636,0.08656950740917377
107645,0.05121957717587605
107652,0.40686046627400285
107655,0.03328431037025451
107668,0.042256036279109496
107670,0.040399513944104765
107677,0.012965075310895711
107680,0.2662329857404562
107683,0.19440342872657598
107684,0.020747012095447614
107691,0.04902869571111695
107692,0.09919471326246973
107703,0.03650475811345088
107709,0.022828935612270805
107710,0.08720434719297217
107721,0.18123799618614708
107725,0.14784986262553407
107727,0.07004778196400115
107739,0.022050078175671377
107740,0.06206466001435644
107741,0.09573784222470942
107747,0.022853026656484775
107765,0.4345658743367446
107768,0.014961746631947978
107775,0.09883461060088441
107782,0.26140340449103827
107790,0.04429324925900154
107801,0.06400710669636052
107807,0.026720188639894837
107811,0.08615091366357677
107817,0.07219702267477186
107826,0.032786533810146144
107838,0.14252702891952354
107839,0.07367568979044274
107843,0.08240756022156391
107847,0.10331720445263552
107849,0.17407143314717496
107850,0.1210427342260092
107867,0.0916832691689188
107871,0.08027747341456656
107908,0.03612211675976056
107913,0.0756841350850405
107927,0.02505297829371388
107931,0.065501871624106
107955,0.019410107429351776
107962,0.17053739876698237
107977,0.07033361571631831
107978,0.07858738317633467
107993,0.047307400198307016
108010,0.09441137992085781
108016,0.046016336481191
108018,0.4992691408430824
108027,0.11438249216832182
108045,0.10750465345977327
108069,0.16713240905981575
108082,0.02524256122256405
108089,0.03999362979767903
108092,0.017829274234024795
108106,0.034779453520415594
108112,0.09497901599263008
108120,0.3111716326216643
108122,0.23754406850695048
108135,0.05389297315677403
108170,0.016236366302278846
108171,0.07192762546579588
108177,0.020138357022067635
108180,0.0990887302967834
108183,0.02057411817858073
108184,0.03877839264486742
108185,0.04508281362568935
108192,0.06915411726776999
108195,0.22105715623481378
108196,0.07661989544530579
108218,0.03339258684578861
108219,0.15006412632130234
108243,0.0990611118955452
108249,0.03891487493611793
108251,0.021818422347705636
